Wall time,Step,Value
1557371275.3681948,14000,-1.0000001192092896
1557371292.8381383,16000,-1.287750005722046
1557371359.220659,24000,0.10274983197450638
1557371376.7474961,26000,-0.11700001358985901
1557371427.2655413,32000,0.27124977111816406
1557371441.6141143,34000,0.854124903678894
1557371493.0118835,40000,0.2568332254886627
1557371510.532443,42000,-0.7636248469352722
1557371527.9636562,44000,-1.0000001192092896
1557371595.610744,52000,-0.5002500414848328
1557371723.1428878,70000,-1.1417497396469116
1557371769.5125384,76000,-0.07950025796890259
1557371832.3695168,84000,-1.0000001192092896
1557371863.6474736,88000,0.7571249008178711
1557371895.371168,92000,-1.3549996614456177
1557371911.0810413,94000,-0.6026248931884766
1557371941.9745839,98000,-1.1749995946884155
1557371973.5293057,102000,0.05033344775438309
1557372034.1770825,110000,0.925000011920929
1557372048.734874,112000,-1.0000001192092896
1557372069.3906848,114000,0.5329997539520264
1557372085.696095,116000,-1.0000001192092896
1557372102.058539,118000,0.6924996376037598
1557372200.0702147,130000,-1.0000001192092896
1557372233.3272398,134000,0.822999894618988
1557372250.61822,136000,0.16999971866607666
1557372267.0422063,138000,0.04149951785802841
1557372283.4912758,140000,0.4437498152256012
1557372341.7443464,146000,-0.6268330216407776
1557372361.6584084,148000,-1.0000001192092896
1557372381.1574378,150000,-1.0000001192092896
1557372400.9741426,152000,0.5722497701644897
1557372497.492159,162000,-1.0000001192092896
1557372587.1601148,172000,0.39174985885620117
1557372643.1663885,178000,0.3951248824596405
1557372663.422447,180000,-1.0000001192092896
1557372783.5377192,192000,0.871249794960022
1557372937.4860132,208000,0.8441664576530457
1557372990.7598794,214000,-1.0000001192092896
1557373007.7908323,216000,-0.14050020277500153
1557373148.241422,230000,0.058400049805641174
1557373208.3520415,236000,-1.2174997329711914
1557373248.9106205,240000,-1.0000001192092896
1557373385.710573,256000,0.2791248559951782
1557373403.238802,258000,-1.0000001192092896
1557373468.3933914,264000,-1.0000001192092896
1557373491.33014,266000,-0.09575014561414719
1557373654.0644805,280000,-0.06050024926662445
1557373700.4268565,284000,-1.0907498598098755
1557373746.4731774,288000,-1.0237497091293335
1557373769.5325916,290000,-1.0000001192092896
1557373792.642446,292000,0.7382497191429138
1557373942.6430333,306000,-1.0000001192092896
1557374073.8467188,318000,0.25066646933555603
1557374117.7436395,322000,0.0011665169149637222
1557374133.7428644,324000,0.5409995317459106
1557374149.936403,326000,-0.12200020998716354
1557374196.2801962,332000,-0.5043333768844604
1557374247.1538324,338000,0.4621998369693756
1557374281.0187078,342000,-1.0000001192092896
1557374298.2040074,344000,0.9375
1557374349.719276,350000,-0.36949998140335083
1557374449.1040263,362000,0.6517855525016785
1557374464.9874916,364000,-1.0000001192092896
1557374498.9422498,368000,-0.18274998664855957
1557374549.6353889,374000,-0.07025012373924255
1557374582.8362968,378000,0.16899994015693665
1557374599.822056,380000,-1.0000001192092896
1557374633.893482,384000,-1.0000001192092896
1557374667.4085255,388000,0.7219998240470886
1557374684.2225943,390000,0.3869999349117279
1557374800.724706,404000,-1.0939995050430298
1557374935.5557406,420000,0.8611665964126587
1557374952.3458772,422000,0.6875
1557374969.593879,424000,-1.0000001192092896
1557375036.9204457,432000,-1.0000001192092896
1557375203.8540945,452000,0.9099998474121094
1557375226.378181,454000,-0.4822499752044678
1557375269.492486,458000,-0.02075013890862465
1557375314.0085585,462000,-1.0000001192092896
1557375365.966981,466000,0.5564165711402893
1557375445.8962843,472000,-0.3582501709461212
1557375472.7313638,474000,0.8437498807907104
1557375499.5015898,476000,0.9329997897148132
1557375579.2133532,482000,-1.0000001192092896
1557375790.419429,502000,0.9312499761581421
1557375824.8040402,506000,0.21366648375988007
1557375923.4638913,518000,0.2824997007846832
1557375971.9722803,524000,0.029499540105462074
1557375988.1217694,526000,0.23749993741512299
1557376004.4935668,528000,-0.03399988263845444
1557376020.687711,530000,-0.05975021421909332
1557376053.5467103,534000,0.8592498302459717
1557376118.5776334,542000,0.9164999127388
1557376151.0591197,546000,0.037499912083148956
1557376183.5156956,550000,-1.0759999752044678
1557376215.7202387,554000,-0.05000004917383194
1557376297.1456003,564000,0.7759997248649597
1557376395.2131085,576000,0.21112483739852905
1557376501.1376276,590000,-1.4794996976852417
1557376514.410059,592000,-1.2299996614456177
1557376583.0617137,602000,0.3619999289512634
1557376597.9314904,604000,-0.09750011563301086
1557376633.9052188,610000,0.3217499852180481
1557376648.1650724,612000,0.8315999507904053
1557376663.8608692,614000,0.4298998713493347
1557376728.0071743,622000,-1.0000001192092896
1557376743.995471,624000,0.25574997067451477
1557376775.8399012,628000,0.6769997477531433
1557376824.1230721,634000,0.2601665258407593
1557376888.3453074,642000,-1.0000001192092896
1557376904.3676496,644000,-0.03775005787611008
1557376920.1992798,646000,0.44999995827674866
1557376936.1122391,648000,0.6128571033477783
1557376967.9140737,652000,0.40849974751472473
1557377015.7522829,658000,-0.03875010460615158
