Wall time,Step,Value
1556138224.1801467,4000,-1.0149998664855957
1556138239.450017,6000,0.5505832433700562
1556138254.7740939,8000,0.7917497158050537
1556138269.8462255,10000,-0.9974998831748962
1556138284.9448504,12000,-0.27519989013671875
1556138299.77812,14000,-0.017500005662441254
1556138314.9403934,16000,0.16233359277248383
1556138330.9706314,18000,-0.7051663398742676
1556138347.7019851,20000,-0.9974998831748962
1556138361.5614514,22000,-0.9974998831748962
1556138373.7466025,24000,0.8954997658729553
1556138386.6260517,26000,-0.47866642475128174
1556138399.2816877,28000,0.6477495431900024
1556138414.7212043,30000,-0.47283297777175903
1556138427.8852754,32000,0.11449990421533585
1556138440.3939414,34000,-0.02825009822845459
1556138452.7045147,36000,0.738499641418457
1556138466.0409598,38000,-0.1212499588727951
1556138480.7942307,40000,-0.9974998831748962
1556138493.8194377,42000,0.6137142181396484
1556138506.2553356,44000,0.8227499127388
1556138519.9723997,46000,-0.9974998831748962
1556138534.4548256,48000,-0.9974998831748962
1556138547.7994552,50000,-1.4924991130828857
1556138560.3657694,52000,-0.9974998831748962
1556138573.0934515,54000,-0.16499993205070496
1556138590.4872627,56000,0.3418749272823334
1556138608.0439954,58000,-0.44429999589920044
1556138625.3320458,60000,-0.9974998831748962
1556138642.8087928,62000,0.7549999952316284
1556138660.8399959,64000,0.21816647052764893
1556138678.2829444,66000,-0.31000012159347534
1556138691.6285696,68000,-0.2632500231266022
1556138704.4342232,70000,0.5139998197555542
1556138718.6695783,72000,0.9454998970031738
1556138731.179965,74000,0.041000187397003174
1556138743.9571004,76000,0.8117498159408569
1556138760.8764489,78000,-0.018800118938088417
1556138775.563136,80000,-0.34500011801719666
1556138789.572542,82000,-0.40216633677482605
1556138804.6114955,84000,0.5029997229576111
1556138821.8340023,86000,-0.9974998831748962
1556138835.894707,88000,-0.5258329510688782
1556138850.6726894,90000,0.31050002574920654
1556138867.101311,92000,-0.9974998831748962
1556138883.1973453,94000,0.6100713014602661
1556138898.9828703,96000,0.4314996600151062
1556138917.057264,98000,-0.3104994297027588
1556138934.3585851,100000,-0.9974998831748962
1556138947.40967,102000,-0.9974998831748962
1556138962.7701495,104000,0.9234997034072876
1556138978.9076762,106000,0.506899893283844
1556138995.5030901,108000,0.8491664528846741
1556139011.9542456,110000,-1.0474998950958252
1556139030.502086,112000,-0.9974998831748962
1556139045.3191857,114000,0.4611250162124634
1556139059.678193,116000,-0.023800024762749672
1556139073.6454058,118000,0.963499903678894
1556139087.3596087,120000,-0.024999946355819702
1556139100.680769,122000,0.20299991965293884
1556139113.6982641,124000,0.12400004267692566
1556139127.9805303,126000,0.2633333206176758
1556139140.0913506,128000,-0.9974998831748962
1556139152.0116205,130000,-1.3854999542236328
1556139164.4656062,132000,-0.9974998831748962
1556139179.252625,134000,-0.9974998831748962
1556139193.704241,136000,-0.08050008118152618
1556139210.1068695,138000,-0.23237468302249908
1556139226.6021883,140000,0.9172497987747192
1556139243.528968,142000,-0.06375011801719666
1556139260.0227854,144000,0.6931247711181641
1556139275.2392523,146000,-0.09650000929832458
1556139289.7223268,148000,-0.32925018668174744
1556139302.4896371,150000,0.7553748488426208
1556139315.7978222,152000,-0.41749951243400574
1556139328.0031216,154000,-0.05250000208616257
1556139342.995282,156000,-0.35399994254112244
1556139358.1860623,158000,-0.9974998831748962
1556139370.320647,160000,0.27666646242141724
1556139382.1933901,162000,0.7464996576309204
1556139396.0190868,164000,-0.9974998831748962
1556139411.414743,166000,-0.9974998831748962
1556139426.241664,168000,-1.8399986028671265
1556139441.8799908,170000,-0.9974998831748962
1556139458.6299264,172000,-0.23728537559509277
1556139475.0728097,174000,-0.9974998831748962
1556139491.2427526,176000,-0.9974998831748962
1556139505.773935,178000,-0.18737474083900452
1556139517.874075,180000,-0.017249993979930878
1556139530.2782984,182000,-1.2949988842010498
1556139542.9000585,184000,-0.9974998831748962
1556139558.3513122,186000,-0.016249947249889374
1556139575.0841691,188000,-0.9974998831748962
1556139588.1537101,190000,-0.030250191688537598
1556139600.8270588,192000,-0.4318329095840454
1556139614.3577375,194000,-1.1754999160766602
1556139629.201927,196000,-0.9974998831748962
1556139642.0919843,198000,-0.3833332061767578
1556139655.35089,200000,-0.023000022396445274
1556139671.7227542,202000,0.2814997434616089
1556139688.1121309,204000,-1.2764989137649536
1556139703.4557421,206000,-0.9974998831748962
1556139719.9225137,208000,-1.280166506767273
1556139736.2045298,210000,0.9599997997283936
1556139749.4760911,212000,-0.38399991393089294
1556139762.0337214,214000,-1.3874998092651367
1556139777.4095442,216000,-0.1381663829088211
1556139794.4416442,218000,-1.2139997482299805
1556139810.7106142,220000,-0.2104998230934143
1556139826.9972851,222000,-0.46374931931495667
1556139843.6281486,224000,0.69466632604599
1556139860.8747284,226000,-0.9974998831748962
1556139877.960241,228000,0.9414997100830078
1556139894.7083414,230000,0.13199959695339203
1556139911.4775078,232000,0.2899998128414154
1556139928.275222,234000,0.31414303183555603
1556139962.7193203,238000,-0.05425006151199341
1556139976.0083158,240000,-0.19850024580955505
1556139987.8645754,242000,-0.9974998831748962
1556139999.9098883,244000,-0.11925021559000015
1556140012.529906,246000,-1.062499761581421
1556140028.8864894,248000,-1.8124994039535522
1556140045.5057096,250000,-0.9974998831748962
1556140062.036111,252000,0.1542501598596573
1556140074.8996055,254000,-0.017249993979930878
1556140086.8238175,256000,-1.3269990682601929
1556140098.8629851,258000,-1.367249846458435
1556140110.804747,260000,-0.9974998831748962
1556140123.438389,262000,-1.6949989795684814
1556140140.6728873,264000,0.25471433997154236
1556140156.0979369,266000,0.8684995770454407
1556140174.4027765,268000,0.39587485790252686
1556140193.1990376,270000,-0.11525006592273712
1556140210.1529238,272000,0.873749852180481
1556140229.6105793,274000,-0.9974998831748962
1556140250.169928,276000,0.6749998331069946
1556140269.5398252,278000,-0.9974998831748962
1556140288.9608803,280000,-0.9974998831748962
1556140307.6255314,282000,0.26683321595191956
1556140323.258834,284000,-0.9974998831748962
1556140340.0366948,286000,0.9282499551773071
1556140358.8661296,288000,-0.9974998831748962
1556140378.7585533,290000,-0.5381666421890259
1556140399.250329,292000,-0.03150025010108948
1556140418.936394,294000,0.5689995288848877
1556140438.9731278,296000,0.026500392705202103
1556140459.3805785,298000,0.1830001026391983
1556140479.8152547,300000,-0.06874994188547134
1556140499.7572837,302000,-0.9974998831748962
1556140519.5265782,304000,0.2736666202545166
1556140538.7336645,306000,-0.9974998831748962
1556140556.4652052,308000,0.07600001245737076
1556140572.493823,310000,-1.6089988946914673
1556140588.752332,312000,-0.9974998831748962
1556140604.461353,314000,-0.04075027257204056
1556140620.4897773,316000,-0.9974998831748962
1556140637.259935,318000,-1.138749361038208
1556140657.4645286,320000,-0.7249997854232788
1556140677.8829024,322000,0.9099999070167542
1556140697.7272425,324000,-0.21199993789196014
1556140717.575684,326000,0.8709998726844788
1556140737.4555278,328000,0.2991667091846466
1556140757.7686045,330000,-0.14674994349479675
1556140778.3190494,332000,-1.728999137878418
1556140798.2001476,334000,-0.9974998831748962
1556140812.988119,336000,-0.016249947249889374
1556140829.0347362,338000,-0.9974998831748962
1556140845.3441336,340000,0.14250008761882782
1556140864.4125938,342000,0.6889998316764832
1556140882.6864994,344000,-1.8444995880126953
1556140900.7549202,346000,0.6686664819717407
1556140918.809854,348000,-0.9974998831748962
1556140937.1669126,350000,0.04083352908492088
1556140955.2642574,352000,-0.9974998831748962
1556140973.3112838,354000,-0.9974998831748962
1556140991.4804661,356000,-0.03200027346611023
1556141009.7263157,358000,0.3589995503425598
1556141027.9787722,360000,-0.9974998831748962
1556141046.0763948,362000,-0.9974998831748962
1556141064.1891172,364000,0.2750000059604645
1556141083.334191,366000,-0.9974998831748962
1556141103.3636916,368000,0.554099977016449
1556141131.063193,372000,-0.9974998831748962
1556141148.1660874,374000,0.23116669058799744
1556141165.8031008,376000,0.07450006157159805
1556141183.354434,378000,-0.9974998831748962
1556141200.9898415,380000,-0.4444994330406189
1556141218.450343,382000,-0.9974998831748962
1556141236.057577,384000,0.7494997978210449
1556141255.141578,386000,-1.2169992923736572
1556141276.442319,388000,-1.0444997549057007
1556141294.1103723,390000,-1.2454999685287476
1556141311.609658,392000,-0.016249947249889374
1556141329.0217571,394000,-0.9974998831748962
1556141346.3646488,396000,-0.5763334631919861
1556141363.9574683,398000,0.4281998872756958
1556141399.1757312,402000,-0.44825005531311035
1556141416.8777356,404000,-0.27149975299835205
1556141434.3893223,406000,-0.6571665406227112
1556141452.0449436,408000,0.45112496614456177
1556141469.1741867,410000,-0.9974998831748962
1556141486.6289487,412000,0.5246667861938477
1556141504.029959,414000,0.6122499108314514
1556141521.7182763,416000,0.1944999098777771
1556141539.1190808,418000,-0.9974998831748962
1556141556.5479279,420000,-0.2902500629425049
1556141573.582122,422000,-0.9974998831748962
1556141591.6037602,424000,0.7011666297912598
1556141609.5889544,426000,-0.9974998831748962
1556141622.0531652,428000,0.6879993677139282
1556141634.3345568,430000,-0.8237500190734863
1556141667.2121327,434000,-0.9974998831748962
1556141682.5580108,436000,-0.025249958038330078
1556141697.2071617,438000,-0.6014999747276306
1556141732.2571273,442000,-1.1654999256134033
1556141749.3210359,444000,-0.3854999244213104
1556141764.6212664,446000,-0.9974998831748962
1556141780.6991875,448000,0.8104999661445618
1556141796.6366975,450000,-0.3574998378753662
1556141812.628742,452000,0.31800001859664917
1556141828.854587,454000,0.26049986481666565
1556141844.61535,456000,-0.5062494277954102
1556141860.6701014,458000,0.9149993062019348
1556141876.6643393,460000,-0.9974998831748962
1556141892.5598004,462000,0.06999998539686203
1556141908.3507042,464000,0.05733339488506317
1556141924.0458698,466000,-0.030250191688537598
1556141939.9688377,468000,-0.9974998831748962
1556141956.3977,470000,-0.9974998831748962
1556141972.87092,472000,0.6542498469352722
1556141989.3192558,474000,-0.10374993830919266
1556142005.8037686,476000,0.5187500715255737
1556142039.002488,480000,0.09383333474397659
1556142055.5172772,482000,-0.03000018000602722
1556142072.2974381,484000,0.8611664772033691
1556142089.0478563,486000,-0.9974998831748962
1556142105.776463,488000,-0.4727499485015869
1556142122.4243336,490000,0.16887500882148743
1556142138.969557,492000,-0.9974998831748962
1556142155.5502574,494000,0.03740011155605316
1556142172.2181156,496000,-0.028750121593475342
1556142189.008973,498000,-1.2139997482299805
1556142205.822003,500000,-0.9974998831748962
1556142222.7511747,502000,-1.2534998655319214
1556142239.3454788,504000,0.29466649889945984
1556142256.1884742,506000,-0.20512500405311584
1556142272.8304145,508000,-0.9974998831748962
1556142289.8871245,510000,0.1441669464111328
1556142306.7478356,512000,0.45549994707107544
1556142323.6173022,514000,-0.17762498557567596
1556142340.4884253,516000,0.056166574358940125
1556142357.1647902,518000,0.8004999756813049
1556142373.5878866,520000,-0.9974998831748962
1556142390.063918,522000,0.44224974513053894
