Wall time,Step,Value
1555940379.7195444,128000,0.6966562271118164
1555940386.1431441,130000,0.5332368016242981
1555940392.5229962,132000,0.6949130296707153
1555940398.8958166,134000,0.7306110858917236
1555940405.2238007,136000,0.8207307457923889
1555940411.6049008,138000,0.6851817965507507
1555940417.9835665,140000,0.6930869221687317
1555940430.685943,144000,0.8119807243347168
1555940437.0133562,146000,0.8050400018692017
1555940443.2353148,148000,0.8245357275009155
1555940449.7788308,150000,0.6661345958709717
1555940462.553329,154000,0.6455000042915344
1555940468.8786929,156000,0.5990155935287476
1555940475.3326595,158000,0.5195454359054565
1555940481.6775293,160000,0.754051685333252
1555940494.4121764,164000,0.7858593463897705
1555940500.7601516,166000,0.6401500105857849
1555940513.5383594,170000,0.6899091005325317
1555940519.9193377,172000,0.6746666431427002
1555940526.2561698,174000,0.7316538095474243
1555940532.5938358,176000,0.7622585892677307
1555940539.0578535,178000,0.5232272744178772
1555940545.18312,180000,0.718833327293396
1555940557.8658662,184000,0.6658124923706055
1555940564.2323081,186000,0.7808281183242798
1555940570.6074116,188000,0.7480428218841553
1555940576.934857,190000,0.6842678189277649
1555940589.6564195,194000,0.790348470211029
1555940596.1044695,196000,0.704800009727478
1555940608.8783813,200000,0.8669323921203613
1555940615.1332223,202000,0.8530454635620117
1555940621.4261622,204000,0.8770384788513184
1555940627.697249,206000,0.8674583435058594
1555940634.154615,208000,0.7457571029663086
1555940640.3819306,210000,0.7321363687515259
1555940646.6242163,212000,0.8127638697624207
1555940652.9096072,214000,0.8376333117485046
1555940671.5245414,220000,0.8504218459129333
1555940677.7513626,222000,0.7927120923995972
1555940696.5729501,228000,0.8302249908447266
1555940709.0190215,232000,0.7528749704360962
1555940715.3537824,234000,0.83246248960495
1555940721.583814,236000,0.8705810904502869
1555940727.8335905,238000,0.8808170557022095
1555940734.0638573,240000,0.7744102478027344
1555940740.3806844,242000,0.8212368488311768
1555940746.7300243,244000,0.8436451554298401
1555940759.0311022,248000,0.8182368278503418
1555940765.5041716,250000,0.8681285381317139
1555940771.7481537,252000,0.8758499622344971
1555940778.0869668,254000,0.8659722208976746
1555940784.3205526,256000,0.8037571310997009
1555940796.8179228,260000,0.8775640726089478
1555940803.069468,262000,0.8868571519851685
1555940821.8635209,268000,0.8392257690429688
1555940828.136943,270000,0.7622026801109314
1555940840.6976638,274000,0.8755127787590027
1555940846.9095795,276000,0.871810793876648
1555940859.376036,280000,0.8308048844337463
1555940871.6602879,284000,0.8827560544013977
1555940877.9329395,286000,0.829675018787384
1555940884.1677392,288000,0.8663749694824219
1555940890.4315603,290000,0.8767692446708679
1555940896.716481,292000,0.8374166488647461
1555940902.9598775,294000,0.8835243582725525
1555940915.4573627,298000,0.888709306716919
1555940921.9373028,300000,0.8658055663108826
1555940928.2608716,302000,0.878724992275238
1555940934.526448,304000,0.8872618675231934
1555940947.0521939,308000,0.8796749711036682
1555940953.325945,310000,0.8899185657501221
1555940959.5894437,312000,0.8903181552886963
1555940972.0992832,316000,0.8817682862281799
1555940978.3104434,318000,0.8011249899864197
1555940984.4592936,320000,0.8788204789161682
1555940996.941198,324000,0.8257307410240173
1555941003.2047117,326000,0.8414767384529114
1555941015.7939122,330000,0.778987467288971
1555941022.0498557,332000,0.8841219544410706
1555941034.5813262,336000,0.8357976078987122
1555941040.8716006,338000,0.8476704359054565
1555941047.1789303,340000,0.845477283000946
1555941059.7087414,344000,0.8812804818153381
1555941065.9945416,346000,0.8982934951782227
1555941072.2323503,348000,0.7791875004768372
1555941085.021846,352000,0.8344634175300598
1555941091.247467,354000,0.8914772868156433
1555941097.336955,356000,0.8938666582107544
1555941103.6104372,358000,0.8411394953727722
1555941116.2208307,362000,0.8372499942779541
1555941122.4403183,364000,0.8484545350074768
1555941128.7253578,366000,0.8536063432693481
1555941135.011775,368000,0.8431976437568665
1555941141.2464366,370000,0.8884878158569336
1555941147.5550961,372000,0.8288170695304871
1555941153.7870197,374000,0.8126914501190186
1555941160.080394,376000,0.8829512000083923
1555941166.3988636,378000,0.9027142524719238
1555941178.92761,382000,0.88187175989151
1555941185.199289,384000,0.8335475921630859
1555941204.042512,390000,0.8783048391342163
1555941228.9020338,398000,0.8447158932685852
1555941235.3472636,400000,0.8372194766998291
1555941247.878688,404000,0.8831190466880798
1555941254.107007,406000,0.8474886417388916
1555941260.4319093,408000,0.8900119066238403
1555941272.9267426,412000,0.8076956272125244
1555941279.1537764,414000,0.8391309380531311
1555941285.4162405,416000,0.8899999856948853
1555941291.679499,418000,0.8529021739959717
1555941297.9333184,420000,0.8432790637016296
1555941316.534393,426000,0.8457727432250977
1555941322.8154874,428000,0.8942391276359558
1555941329.046288,430000,0.8397499918937683
1555941335.267855,432000,0.8924111127853394
1555941354.2325225,438000,0.902159571647644
1555941360.504368,440000,0.8852208852767944
1555941366.727073,442000,0.8482111096382141
1555941373.0007856,444000,0.896423876285553
1555941379.2831879,446000,0.8472386002540588
1555941385.5621657,448000,0.8870116472244263
1555941398.2408645,452000,0.8970000147819519
1555941404.6013043,454000,0.8466818332672119
1555941410.841657,456000,0.7526704668998718
1555941423.3843853,460000,0.8885232210159302
1555941429.612725,462000,0.8309499621391296
1555941435.7311988,464000,0.8453409075737
1555941441.9722512,466000,0.7613222002983093
1555941448.2734,468000,0.7994999885559082
1555941454.5107975,470000,0.8731052279472351
1555941460.7545788,472000,0.83160001039505
1555941473.3589237,476000,0.8689188957214355
1555941479.6165783,478000,0.8803874850273132
1555941492.1374989,482000,0.8414069414138794
1555941498.4801674,484000,0.8800374865531921
1555941504.7243571,486000,0.8964564800262451
1555941517.29272,490000,0.764641284942627
1555941523.5594296,492000,0.8555744290351868
1555941529.8725834,494000,0.8499000072479248
1555941536.1387959,496000,0.8418022990226746
1555941542.3584378,498000,0.8985106348991394
1555941548.885829,500000,0.8883139491081238
1555941554.9724886,502000,0.8986489176750183
1555941561.2559767,504000,0.8918255567550659
1555941567.5033975,506000,0.8527127504348755
1555941573.7723072,508000,0.8854285478591919
1555941580.1265025,510000,0.8884166479110718
1555941586.4878156,512000,0.8926555514335632
1555941605.3742125,518000,0.7571249604225159
1555941611.6831388,520000,0.8538510799407959
1555941618.0117908,522000,0.8890581130981445
1555941624.320144,524000,0.8995638489723206
1555941636.87104,528000,0.8937777876853943
1555941649.5637515,532000,0.8417386412620544
1555941662.1767697,536000,0.8042222261428833
1555941674.5865865,540000,0.8007954359054565
1555941687.12791,544000,0.8306874632835388
1555941693.419665,546000,0.8926888704299927
1555941699.6695628,548000,0.8903488516807556
1555941706.189358,550000,0.8572604060173035
1555941712.5036197,552000,0.847386360168457
1555941725.1055949,556000,0.8579895496368408
1555941731.3887138,558000,0.9027652740478516
1555941737.7489614,560000,0.8951666355133057
1555941743.9952555,562000,0.9064705967903137
1555941750.2552903,564000,0.8927888870239258
1555941756.578414,566000,0.8024659156799316
1555941762.845255,568000,0.8236500024795532
1555941769.1848576,570000,0.9027040600776672
1555941800.464721,580000,0.8221020102500916
1555941812.9964926,584000,0.8955000042915344
1555941819.310265,586000,0.8194375038146973
1555941831.8934062,590000,0.8970869183540344
1555941838.172483,592000,0.8489221930503845
1555941844.438747,594000,0.8977978825569153
1555941850.7466047,596000,0.8172916769981384
1555941857.0420623,598000,0.8926704525947571
1555941863.447602,600000,0.9036099910736084
1555941869.7427733,602000,0.871221125125885
1555941876.0136929,604000,0.895630419254303
1555941882.116334,606000,0.8471590876579285
1555941888.4055393,608000,0.8604387640953064
1555941894.6506584,610000,0.8967282772064209
1555941913.5270052,616000,0.858552098274231
1555941919.853785,618000,0.8615102171897888
1555941932.4360387,622000,0.9086568355560303
1555941951.4006033,628000,0.855404257774353
1555941957.6438773,630000,0.9020624756813049
1555941970.2541702,634000,0.8480444550514221
1555941976.6034048,636000,0.873113214969635
1555941982.8387065,638000,0.8466818332672119
1555941989.0952752,640000,0.9062941074371338
1555941995.1897204,642000,0.8101195693016052
1555942001.442829,644000,0.8558723330497742
1555942007.752249,646000,0.8695961236953735
1555942014.0467682,648000,0.8987553119659424
1555942020.4797823,650000,0.9027755260467529
1555942026.7944717,652000,0.8923181891441345
1555942033.0398517,654000,0.9025611877441406
1555942039.362382,656000,0.8235099911689758
1555942045.7031837,658000,0.8100326061248779
1555942058.2972531,662000,0.8139467835426331
1555942064.637862,664000,0.9001041650772095
1555942077.2222779,668000,0.9071470499038696
1555942089.7815657,672000,0.8582291603088379
1555942102.1235292,676000,0.8546808362007141
1555942114.6558216,680000,0.8367142677307129
1555942120.9683247,682000,0.902571439743042
1555942127.276643,684000,0.9018437266349792
1555942133.5541134,686000,0.8986595869064331
1555942139.891372,688000,0.8079999685287476
1555942146.159639,690000,0.9063999652862549
1555942152.4893324,692000,0.9106296300888062
1555942158.7891164,694000,0.9011383056640625
1555942165.0454826,696000,0.9077788591384888
1555942171.3386037,698000,0.8649899959564209
1555942177.7669597,700000,0.9033399820327759
1555942184.094771,702000,0.9053699970245361
1555942190.4146361,704000,0.9135000109672546
1555942196.6888964,706000,0.9037548899650574
1555942202.9798787,708000,0.909375011920929
1555942209.0497723,710000,0.903659999370575
1555942221.6451995,714000,0.8978084921836853
1555942227.9067526,716000,0.8647499680519104
1555942234.1960628,718000,0.872462272644043
1555942240.517459,720000,0.8374622464179993
1555942246.8435829,722000,0.9096037745475769
1555942253.1819928,724000,0.9133090972900391
1555942259.4717913,726000,0.905519962310791
1555942265.790415,728000,0.8606836795806885
1555942272.0800393,730000,0.9044795632362366
1555942278.443698,732000,0.8619762063026428
1555942284.7551036,734000,0.859458327293396
1555942291.0171447,736000,0.9021020531654358
1555942297.3646874,738000,0.8614285588264465
1555942309.9679286,742000,0.8402727246284485
1555942316.2730598,744000,0.8704711198806763
1555942328.656839,748000,0.8710192441940308
1555942335.1361547,750000,0.9129814505577087
1555942341.4012055,752000,0.8747870326042175
1555942347.7149692,754000,0.9099622368812561
1555942353.996195,756000,0.9093942046165466
1555942360.3208406,758000,0.9055600166320801
1555942366.6700048,760000,0.9060391783714294
1555942379.2863576,764000,0.8625407814979553
1555942385.5583925,766000,0.8946847915649414
1555942398.2012029,770000,0.875083327293396
1555942404.4754443,772000,0.9088268876075745
1555942410.7989929,774000,0.9115282893180847
1555942417.0656273,776000,0.9093867540359497
1555942423.3546014,778000,0.8531630039215088
1555942435.8330662,782000,0.8746296167373657
1555942442.148634,784000,0.9194741249084473
1555942448.442385,786000,0.9049000144004822
1555942454.8008926,788000,0.8989583253860474
1555942473.7238488,794000,0.8616326451301575
1555942486.3389747,798000,0.9060699939727783
1555942492.8563397,800000,0.9089716672897339
1555942505.4984696,804000,0.9068725109100342
1555942511.7467237,806000,0.9133726954460144
1555942518.052998,808000,0.9087499976158142
1555942530.6161375,812000,0.8470789194107056
1555942536.7369907,814000,0.9051399827003479
1555942549.4580045,818000,0.8398454189300537
1555942562.0969312,822000,0.9024183750152588
1555942568.4470274,824000,0.9057300090789795
1555942587.3868086,830000,0.8835689425468445
1555942593.6604729,832000,0.9105377197265625
1555942599.9688904,834000,0.9067699909210205
1555942618.881952,840000,0.8006851673126221
1555942625.1541712,842000,0.9054200053215027
1555942631.3976512,844000,0.9102075099945068
1555942637.7874038,846000,0.8738584518432617
1555942643.8468385,848000,0.8727452754974365
1555942650.311982,850000,0.9148749709129333
1555942662.8408923,854000,0.8763908743858337
1555942675.4737146,858000,0.8728207349777222
1555942688.0540547,862000,0.8372129797935486
1555942700.6803563,866000,0.9062842726707458
1555942719.5138028,872000,0.8354905843734741
1555942725.8414247,874000,0.8771363496780396
1555942738.4198735,878000,0.8797857165336609
1555942744.7168982,880000,0.9176403284072876
1555942750.7390816,882000,0.8436181545257568
1555942757.009134,884000,0.8844406604766846
1555942763.3001535,886000,0.86688232421875
1555942775.7892008,890000,0.9224152565002441
1555942782.0551097,892000,0.8806579113006592
1555942788.3479502,894000,0.8520423769950867
1555942794.646997,896000,0.9151071310043335
1555942800.897004,898000,0.9106698036193848
1555942807.3194218,900000,0.8429454565048218
1555942813.6233966,902000,0.9122545123100281
1555942819.9218395,904000,0.8444107174873352
1555942826.2031155,906000,0.9180172085762024
1555942832.4499593,908000,0.8676862716674805
1555942838.7046175,910000,0.9194999933242798
1555942845.110802,912000,0.9192241430282593
1555942857.4388425,916000,0.9112169742584229
1555942863.7253048,918000,0.887416660785675
1555942869.9661098,920000,0.888658344745636
1555942876.3139544,922000,0.9163859486579895
1555942882.5616043,924000,0.8844385743141174
1555942888.853092,926000,0.8554999828338623
1555942895.088738,928000,0.9173771739006042
1555942901.3479948,930000,0.8809017539024353
1555942907.6920786,932000,0.9141607284545898
1555942913.9439213,934000,0.9218583106994629
1555942920.262649,936000,0.9110943078994751
1555942926.4994912,938000,0.8857287764549255
1555942932.7309942,940000,0.8773818016052246
1555942939.0654743,942000,0.852203369140625
1555942945.2911925,944000,0.9200762510299683
1555942951.5441442,946000,0.920169472694397
1555942957.613558,948000,0.8949523568153381
1555942964.0711465,950000,0.8858305215835571
1555942982.9593997,956000,0.9258984327316284
1555942989.2705162,958000,0.9203813672065735
1555943014.3765166,966000,0.9214333295822144
1555943026.9695725,970000,0.9212499856948853
1555943033.2810774,972000,0.8417454361915588
1555943039.52197,974000,0.9249523878097534
1555943045.7546473,976000,0.8557916879653931
1555943052.0422642,978000,0.919152557849884
1555943058.1469982,980000,0.8729056715965271
1555943070.6447854,984000,0.9221500158309937
1555943076.8765004,986000,0.9285302758216858
1555943083.18494,988000,0.921625018119812
1555943102.0496948,994000,0.8597661256790161
1555943108.3103023,996000,0.8547499775886536
1555943121.0770302,1000000,0.9223852157592773
1555943146.2668698,1008000,0.9175344705581665
1555943152.522887,1010000,0.89339679479599
1555943158.5929353,1012000,0.9206293225288391
1555943164.885664,1014000,0.9174827337265015
1555943171.1255636,1016000,0.8856101632118225
1555943177.4803092,1018000,0.9288230538368225
1555943183.719751,1020000,0.919135570526123
1555943189.9436798,1022000,0.922124981880188
1555943196.2384148,1024000,0.9154106974601746
1555943202.5055413,1026000,0.9190701842308044
1555943215.0934029,1030000,0.9239841103553772
1555943221.3395097,1032000,0.9256587028503418
1555943227.6197042,1034000,0.8941349387168884
1555943233.8647308,1036000,0.9209333062171936
1555943240.1940887,1038000,0.9252741932868958
1555943246.4296682,1040000,0.8879416584968567
1555943252.678596,1042000,0.891620934009552
1555943271.2879922,1048000,0.925054669380188
1555943277.775033,1050000,0.9237704873085022
1555943284.0612564,1052000,0.922685444355011
1555943321.7800105,1064000,0.8894333243370056
1555943334.3455436,1068000,0.918043851852417
1555943340.644779,1070000,0.9292120933532715
1555943346.9152477,1072000,0.8474999666213989
1555943353.1950533,1074000,0.9219916462898254
1555943359.4744086,1076000,0.9258671998977661
1555943365.4925427,1078000,0.9221916794776917
1555943371.771894,1080000,0.883646547794342
1555943378.0093875,1082000,0.9249047636985779
1555943384.325186,1084000,0.9315661787986755
1555943390.5956137,1086000,0.9139636158943176
1555943396.8556554,1088000,0.9260873198509216
1555943403.1593215,1090000,0.9308382272720337
1555943409.416008,1092000,0.920189619064331
1555943415.7593892,1094000,0.9284620881080627
1555943422.0469344,1096000,0.9286969900131226
1555943428.2979734,1098000,0.9258333444595337
1555943434.762871,1100000,0.9214999675750732
1555943447.395487,1104000,0.9227950572967529
1555943453.704818,1106000,0.928954541683197
1555943459.965289,1108000,0.8896393179893494
1555943472.2802784,1112000,0.9309772849082947
1555943484.8755922,1116000,0.9289687275886536
1555943497.3754747,1120000,0.9259682297706604
1555943503.63383,1122000,0.9251269698143005
1555943509.953047,1124000,0.9278125166893005
1555943522.563435,1128000,0.918842077255249
1555943528.8750935,1130000,0.9248253703117371
1555943535.2077918,1132000,0.9195508360862732
1555943541.449462,1134000,0.9271562695503235
1555943547.7719705,1136000,0.8920564651489258
1555943554.033119,1138000,0.9235245585441589
1555943560.354959,1140000,0.9283939003944397
1555943566.4469385,1142000,0.9305821061134338
1555943572.7064757,1144000,0.9278749823570251
1555943579.00878,1146000,0.9270230531692505
1555943585.2698588,1148000,0.927734375
1555943591.7059255,1150000,0.9265999794006348
1555943604.314502,1154000,0.9227083325386047
1555943610.6355915,1156000,0.9262109398841858
1555943616.9019153,1158000,0.8991590738296509
1555943623.1848,1160000,0.9230327606201172
1555943629.558775,1162000,0.9254112839698792
1555943635.8615327,1164000,0.9280075430870056
1555943642.1830163,1166000,0.9263593554496765
1555943648.459891,1168000,0.9241311550140381
1555943654.7881148,1170000,0.8533833026885986
1555943661.1269302,1172000,0.927969217300415
1555943667.210976,1174000,0.9237786531448364
1555943673.517264,1176000,0.8987575769424438
1555943679.7807045,1178000,0.926632821559906
1555943686.082842,1180000,0.9225983619689941
1555943698.6577086,1184000,0.9220333099365234
1555943704.9703944,1186000,0.9215666651725769
1555943711.2450342,1188000,0.9332642555236816
1555943723.8856702,1192000,0.9275845885276794
1555943730.1550784,1194000,0.9313455820083618
1555943736.4978127,1196000,0.9281461238861084
1555943742.871122,1198000,0.8963359594345093
1555943755.7814093,1202000,0.8934112787246704
1555943762.0670767,1204000,0.8993955254554749
1555943768.188789,1206000,0.8902459144592285
1555943774.5078318,1208000,0.9289621114730835
1555943780.7842758,1210000,0.9290454387664795
1555943787.1185029,1212000,0.9278384447097778
1555943793.4032748,1214000,0.9312279224395752
1555943806.0850499,1218000,0.9256796836853027
1555943818.7172544,1222000,0.9266718626022339
1555943824.9921222,1224000,0.9259285926818848
1555943831.2852457,1226000,0.9292462468147278
1555943850.2777421,1232000,0.9313235282897949
1555943875.3740745,1240000,0.9254677295684814
1555943881.7300835,1242000,0.9210416674613953
1555943888.0268643,1244000,0.9244273900985718
1555943894.3634298,1246000,0.9027246236801147
1555943900.7313724,1248000,0.9272890686988831
1555943907.2277744,1250000,0.9324057698249817
1555943913.604836,1252000,0.9257698059082031
1555943919.8977036,1254000,0.929287850856781
1555943938.8874938,1260000,0.9247698187828064
1555943945.2232733,1262000,0.9253888726234436
1555943951.5098429,1264000,0.9318382143974304
1555943957.8328292,1266000,0.9314485192298889
1555943970.2423255,1270000,0.8914919495582581
1555943976.5749853,1272000,0.8946428298950195
1555943982.8419547,1274000,0.9372905492782593
1555943995.4845762,1278000,0.9213050603866577
1555944001.785671,1280000,0.9246451258659363
1555944008.1259499,1282000,0.9262187480926514
1555944014.4677272,1284000,0.929776132106781
1555944020.7333565,1286000,0.9257380962371826
1555944027.0712311,1288000,0.9286893606185913
1555944033.338799,1290000,0.9266587495803833
1555944039.6568866,1292000,0.9011396765708923
1555944046.0606456,1294000,0.9274452924728394
1555944052.3483264,1296000,0.9267578125
1555944058.6901093,1298000,0.9301791191101074
1555944065.140998,1300000,0.9002537131309509
1555944071.2387514,1302000,0.9032536149024963
1555944077.6288512,1304000,0.9267265796661377
1555944083.8788795,1306000,0.9314477443695068
1555944090.19218,1308000,0.905661940574646
1555944109.1135795,1314000,0.927946150302887
1555944115.395484,1316000,0.9242016077041626
1555944127.9828775,1320000,0.927078127861023
1555944134.2640462,1322000,0.928636372089386
1555944140.6383593,1324000,0.9038695693016052
1555944146.9516091,1326000,0.8761785626411438
1555944153.2809815,1328000,0.9004477262496948
1555944159.5653112,1330000,0.932702898979187
1555944165.8696074,1332000,0.90166175365448
1555944171.965292,1334000,0.8622381091117859
1555944178.2575393,1336000,0.9033676385879517
1555944184.5619578,1338000,0.8991268873214722
1555944190.8409522,1340000,0.8931984305381775
1555944203.5030062,1344000,0.8942460417747498
1555944209.7422645,1346000,0.9375799894332886
1555944216.0439653,1348000,0.9282692074775696
1555944222.4877965,1350000,0.9299393892288208
1555944228.8229406,1352000,0.9311690926551819
1555944241.5610983,1356000,0.9331304430961609
1555944247.8848207,1358000,0.9297835826873779
1555944254.1686144,1360000,0.9254841208457947
1555944260.4869678,1362000,0.9296790957450867
1555944266.7995124,1364000,0.9246048331260681
1555944272.8477774,1366000,0.8980845808982849
1555944279.0987139,1368000,0.9319420456886292
1555944285.5327883,1370000,0.9289772510528564
1555944291.7976246,1372000,0.8976461291313171
1555944298.1225357,1374000,0.934499979019165
1555944304.3982368,1376000,0.932536244392395
1555944310.6699746,1378000,0.906211256980896
1555944317.0599673,1380000,0.92518550157547
1555944335.8923347,1386000,0.934654951095581
1555944348.6215193,1390000,0.9324492812156677
1555944361.1764207,1394000,0.9310147166252136
1555944380.0157428,1400000,0.9241475462913513
1555944386.3243487,1402000,0.9270692467689514
1555944392.6133053,1404000,0.9055214524269104
1555944398.8894632,1406000,0.9277461171150208
1555944405.2086613,1408000,0.9254999756813049
1555944411.5281823,1410000,0.9280923008918762
1555944417.8123648,1412000,0.8972692489624023
1555944424.122897,1414000,0.9267968535423279
1555944430.3765697,1416000,0.9279999732971191
1555944436.6895955,1418000,0.9290681481361389
1555944443.0097308,1420000,0.9333071112632751
1555944449.2677205,1422000,0.9312794208526611
1555944455.5012858,1424000,0.9333928227424622
1555944474.2282162,1430000,0.9281742572784424
1555944480.5122707,1432000,0.933828592300415
1555944486.7864366,1434000,0.9323840737342834
1555944499.46007,1438000,0.8730073571205139
1555944505.783387,1440000,0.931397020816803
1555944518.3524141,1444000,0.9340357184410095
1555944524.733622,1446000,0.9289848208427429
1555944531.0030897,1448000,0.9326086640357971
1555944537.5261176,1450000,0.934683084487915
1555944543.8709226,1452000,0.9290151596069336
1555944550.1355126,1454000,0.932514488697052
1555944568.9055233,1460000,0.8974922895431519
1555944575.188282,1462000,0.9267968535423279
1555944581.4796026,1464000,0.9275692105293274
1555944587.8776572,1466000,0.9276718497276306
1555944600.5118253,1470000,0.9323985576629639
1555944606.8037105,1472000,0.9270384311676025
1555944613.0890179,1474000,0.9314117431640625
1555944625.7444263,1478000,0.9315661787986755
1555944632.0816743,1480000,0.9271796941757202
1555944638.3757408,1482000,0.9311176538467407
1555944644.8029673,1484000,0.9324637651443481
1555944651.1345546,1486000,0.9285615086555481
1555944657.2165275,1488000,0.9348055720329285
1555944663.4854949,1490000,0.9293181896209717
1555944669.8000486,1492000,0.9373310804367065
1555944676.1140113,1494000,0.8959999680519104
1555944682.4429724,1496000,0.9274538159370422
1555944695.1782343,1500000,0.9325882196426392
1555944701.5327833,1502000,0.9329718351364136
1555944707.9021597,1504000,0.888616681098938
1555944714.2646968,1506000,0.9296716451644897
1555944720.5280437,1508000,0.9320367574691772
1555944726.8090746,1510000,0.930149257183075
1555944733.1487556,1512000,0.9277230501174927
1555944739.486319,1514000,0.928530752658844
1555944758.0998578,1520000,0.9000522494316101
1555944764.4359102,1522000,0.9345214366912842
1555944777.0728683,1526000,0.9335571527481079
1555944783.3621287,1528000,0.9046232104301453
1555944789.628093,1530000,0.9272692203521729
1555944795.9930246,1532000,0.9275768995285034
1555944802.2745745,1534000,0.9275692105293274
1555944808.6155431,1536000,0.8676384687423706
1555944821.180272,1540000,0.9016985297203064
1555944827.5557132,1542000,0.9297954440116882
1555944833.86199,1544000,0.9286969900131226
1555944840.1867874,1546000,0.9337642788887024
1555944846.429572,1548000,0.9061689972877502
1555944852.6813645,1550000,0.9240403175354004
1555944859.061276,1552000,0.9262698292732239
1555944865.3687098,1554000,0.9284848570823669
1555944877.9943552,1558000,0.9344788789749146
1555944884.3051815,1560000,0.8951640725135803
1555944890.683836,1562000,0.9277265667915344
1555944903.2651627,1566000,0.930328369140625
1555944909.615526,1568000,0.9296566843986511
1555944915.9678323,1570000,0.9330434799194336
1555944922.3112288,1572000,0.9331086874008179
1555944928.6101127,1574000,0.9042499661445618
1555944934.9943125,1576000,0.8989090919494629
1555944947.8034918,1580000,0.9258015751838684
1555944953.9648843,1582000,0.9303408861160278
1555944960.2722304,1584000,0.8966461420059204
1555944966.5722384,1586000,0.932159423828125
1555944972.8952696,1588000,0.9363287687301636
1555944979.2432265,1590000,0.900373101234436
1555944985.5902166,1592000,0.9021323323249817
1555944991.8645859,1594000,0.9309264421463013
1555944998.1674733,1596000,0.934654951095581
1555945004.579799,1598000,0.933821439743042
1555945011.0354903,1600000,0.9287538528442383
1555945017.41463,1602000,0.934760570526123
1555945029.975964,1606000,0.9267578125
1555945042.6397247,1610000,0.934880256652832
1555945048.788596,1612000,0.9332642555236816
1555945055.0470617,1614000,0.9299850463867188
1555945061.3424528,1616000,0.9265725612640381
1555945067.7388685,1618000,0.9312571287155151
1555945074.0375142,1620000,0.9364041090011597
1555945086.7132142,1624000,0.9314705729484558
1555945092.9970508,1626000,0.9371621608734131
1555945099.4063034,1628000,0.932159423828125
1555945105.697967,1630000,0.9339285492897034
1555945112.0166094,1632000,0.9051713943481445
1555945118.3010736,1634000,0.9260937571525574
1555945130.9603124,1638000,0.9356438517570496
1555945143.323013,1642000,0.9340208172798157
1555945149.6633248,1644000,0.929371178150177
1555945162.341253,1648000,0.9300746321678162
1555945168.7891395,1650000,0.9355486035346985
1555945175.0949256,1652000,0.904949963092804
1555945194.1371024,1658000,0.9330428242683411
1555945200.4331987,1660000,0.9284384250640869
1555945206.7042966,1662000,0.9311838150024414
1555945213.017945,1664000,0.9354721903800964
1555945219.3410387,1666000,0.9331071376800537
1555945231.9338784,1670000,0.9021617770195007
1555945238.2155633,1672000,0.9311249852180481
1555945244.4153748,1674000,0.9352569580078125
1555945250.7198353,1676000,0.9305821061134338
1555945257.0400913,1678000,0.9386133551597595
1555945263.343249,1680000,0.9315735101699829
1555945269.62681,1682000,0.9089040756225586
1555945282.303906,1686000,0.9341071248054504
1555945288.6623158,1688000,0.9050142765045166
1555945301.2271926,1692000,0.9368287324905396
1555945307.6257672,1694000,0.9315289855003357
1555945313.9096007,1696000,0.9069295525550842
1555945320.2521982,1698000,0.9338873028755188
1555945333.0218875,1702000,0.9354718327522278
1555945339.175879,1704000,0.9337957501411438
1555945345.439947,1706000,0.9388881325721741
1555945351.7258468,1708000,0.9383800029754639
1555945364.3022213,1712000,0.9329130053520203
1555945376.9866505,1716000,0.9322463870048523
